repo_name,pr_title,pr_url,created_at,closed_at,total_comments,total_commits,state,changefile,addline,deleteline,fileChanges
storybookjs/storybook,StoryShots: Remove addon-storyshots from monorepo,https://github.com/storybookjs/storybook/pull/24438,2023-10-11T10:59:25Z,2023-10-18T16:23:29Z,2,7,MERGED,128,47,5265,"MODIFIED:CODEOWNERS
MODIFIED:code/.eslintrc.js
MODIFIED:code/.yarnrc.yml
MODIFIED:code/addons/controls/template/stories/basics.stories.ts
DELETED:code/addons/storyshots-core/.eslintrc.js
DELETED:code/addons/storyshots-core/README.md
DELETED:code/addons/storyshots-core/docs/storyshots-fail.png
DELETED:code/addons/storyshots-core/docs/storyshots.png
DELETED:code/addons/storyshots-core/injectFileName.js
DELETED:code/addons/storyshots-core/jest.config.js
DELETED:code/addons/storyshots-core/package.json
DELETED:code/addons/storyshots-core/preset.js
DELETED:code/addons/storyshots-core/project.json
DELETED:code/addons/storyshots-core/src/Stories2SnapsConverter.test.ts
DELETED:code/addons/storyshots-core/src/Stories2SnapsConverter.ts
DELETED:code/addons/storyshots-core/src/api/StoryshotsOptions.ts
DELETED:code/addons/storyshots-core/src/api/ensureOptionsDefaults.ts
DELETED:code/addons/storyshots-core/src/api/index.ts
DELETED:code/addons/storyshots-core/src/api/integrityTestTemplate.ts
DELETED:code/addons/storyshots-core/src/api/snapshotsTestsTemplate.ts
DELETED:code/addons/storyshots-core/src/frameworks/Loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/SupportedFramework.ts
DELETED:code/addons/storyshots-core/src/frameworks/angular/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/angular/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/angular/types.ts
DELETED:code/addons/storyshots-core/src/frameworks/configure.test.ts
DELETED:code/addons/storyshots-core/src/frameworks/configure.ts
DELETED:code/addons/storyshots-core/src/frameworks/frameworkLoader.ts
DELETED:code/addons/storyshots-core/src/frameworks/hasDependency.ts
DELETED:code/addons/storyshots-core/src/frameworks/html/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/html/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/index.ts
DELETED:code/addons/storyshots-core/src/frameworks/preact/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/preact/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/react-native/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/react/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/react/renderShallowTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/react/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/svelte/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/svelte/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/vue/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/vue/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/vue3/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/vue3/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/web-components/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/web-components/renderTree.ts
DELETED:code/addons/storyshots-core/src/index.ts
DELETED:code/addons/storyshots-core/src/test-bodies.ts
DELETED:code/addons/storyshots-core/src/typings.d.ts
DELETED:code/addons/storyshots-core/stories/__snapshots__/storyshot.defaultExport.test.js.snap
DELETED:code/addons/storyshots-core/stories/__snapshots__/storyshot.enzyme.test.js.snap
DELETED:code/addons/storyshots-core/stories/__snapshots__/storyshot.metadata.test.js.snap
DELETED:code/addons/storyshots-core/stories/__snapshots__/storyshot.shallow.test.js.snap
DELETED:code/addons/storyshots-core/stories/__snapshots__/storyshot.shallowWithOptions.test.js.snap
DELETED:code/addons/storyshots-core/stories/__snapshots__/storyshot.snapshotWithOptionsFunction.test.js.snap
DELETED:code/addons/storyshots-core/stories/default_export/Extra.stories.jsx
DELETED:code/addons/storyshots-core/stories/default_export/Text.stories.jsx
DELETED:code/addons/storyshots-core/stories/default_export/__snapshots__/Extra.stories@Another-_-Button@with-_-some-_-emoji.boo
DELETED:code/addons/storyshots-core/stories/default_export/__snapshots__/Extra.stories@Another-_-Button@with-_-text.boo
DELETED:code/addons/storyshots-core/stories/default_export/main.js
DELETED:code/addons/storyshots-core/stories/default_export/preview.jsx
DELETED:code/addons/storyshots-core/stories/exported_metadata/Async.stories.jsx
DELETED:code/addons/storyshots-core/stories/exported_metadata/Extra.stories.jsx
DELETED:code/addons/storyshots-core/stories/exported_metadata/Text.stories.jsx
DELETED:code/addons/storyshots-core/stories/exported_metadata/__snapshots__/Extra.stories.storyshot
DELETED:code/addons/storyshots-core/stories/exported_metadata/__snapshots__/Extra.stories@Another-_-Button@with-_-some-_-emoji.boo
DELETED:code/addons/storyshots-core/stories/exported_metadata/__snapshots__/Extra.stories@Another-_-Button@with-_-text.boo
DELETED:code/addons/storyshots-core/stories/exported_metadata/__snapshots__/Text.stories.storyshot
DELETED:code/addons/storyshots-core/stories/exported_metadata/main.js
DELETED:code/addons/storyshots-core/stories/exported_metadata/preview.jsx
DELETED:code/addons/storyshots-core/stories/storyshot.async.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.configFunc.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.defaultExport.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.enzyme.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.metadata.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.renderOnly.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.renderWithOptions.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.shallow.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.shallowWithOptions.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.snapshotWithOptionsFunction.test.js
DELETED:code/addons/storyshots-core/stories/storyshot.test.js
DELETED:code/addons/storyshots-core/tsconfig.build.json
DELETED:code/addons/storyshots-core/tsconfig.json
DELETED:code/addons/storyshots-puppeteer/.eslintrc.js
DELETED:code/addons/storyshots-puppeteer/README.md
DELETED:code/addons/storyshots-puppeteer/jest.config.js
DELETED:code/addons/storyshots-puppeteer/package.json
DELETED:code/addons/storyshots-puppeteer/preset.js
DELETED:code/addons/storyshots-puppeteer/project.json
DELETED:code/addons/storyshots-puppeteer/src/__tests__/url.test.ts
DELETED:code/addons/storyshots-puppeteer/src/axeTest.ts
DELETED:code/addons/storyshots-puppeteer/src/config.ts
DELETED:code/addons/storyshots-puppeteer/src/imageSnapshot.ts
DELETED:code/addons/storyshots-puppeteer/src/index.ts
DELETED:code/addons/storyshots-puppeteer/src/puppeteerTest.ts
DELETED:code/addons/storyshots-puppeteer/src/url.ts
DELETED:code/addons/storyshots-puppeteer/tsconfig.build.json
DELETED:code/addons/storyshots-puppeteer/tsconfig.json
MODIFIED:code/frameworks/angular/template/stories/basics/component-with-ng-on-destroy/component-with-on-destroy.stories.ts
MODIFIED:code/jest.config.base.js
MODIFIED:code/jest.init.base.ts
MODIFIED:code/lib/cli/src/versions.ts
MODIFIED:code/lib/postinstall/src/frameworks.test.ts
MODIFIED:code/lib/preview-api/src/modules/client-api/StoryStoreFacade.ts
MODIFIED:code/package.json
MODIFIED:code/renderers/react/template/stories/errors.stories.tsx
MODIFIED:code/renderers/react/template/stories/teardown.stories.tsx
MODIFIED:code/yarn.lock
MODIFIED:docs/frameworks.js
DELETED:docs/snippets/common/storybook-addon-storyshots-install.npm.js.mdx
DELETED:docs/snippets/common/storybook-addon-storyshots-install.yarn.js.mdx
DELETED:docs/snippets/common/storybook-storyshots-config.js.mdx
DELETED:docs/snippets/common/storybook-storyshots-custom-directory.js.mdx
DELETED:docs/snippets/common/storybook-storyshots-custom-framework.js.mdx
MODIFIED:docs/toc.js
DELETED:docs/writing-tests/snapshot-test.png
DELETED:docs/writing-tests/snapshot-testing.md
DELETED:docs/writing-tests/storyshots-fail.png
DELETED:docs/writing-tests/storyshots-pass.png
MODIFIED:scripts/.yarnrc.yml
MODIFIED:scripts/package.json
MODIFIED:scripts/tasks/check.ts
MODIFIED:scripts/tasks/compile.ts
MODIFIED:scripts/yarn.lock
MODIFIED:test-storybooks/ember-cli/package.json
MODIFIED:test-storybooks/external-docs/package.json
MODIFIED:test-storybooks/server-kitchen-sink/package.json
MODIFIED:test-storybooks/standalone-preview/package.json"
storybookjs/storybook,Vite: Support vite 4,https://github.com/storybookjs/storybook/pull/20139,2022-12-07T20:25:40Z,2022-12-09T04:15:31Z,2,8,MERGED,10,38,45,"MODIFIED:code/frameworks/html-vite/package.json
MODIFIED:code/frameworks/react-vite/package.json
MODIFIED:code/frameworks/svelte-vite/package.json
MODIFIED:code/frameworks/sveltekit/package.json
MODIFIED:code/frameworks/vue-vite/package.json
MODIFIED:code/frameworks/vue3-vite/package.json
MODIFIED:code/frameworks/web-components-vite/package.json
MODIFIED:code/lib/builder-vite/package.json
MODIFIED:code/package.json
MODIFIED:code/yarn.lock"
storybookjs/storybook,prebundle the preview,https://github.com/storybookjs/storybook/pull/19718,2022-11-02T12:51:34Z,2022-11-22T14:40:05Z,25,63,MERGED,96,1403,937,"MODIFIED:code/addons/interactions/package.json
MODIFIED:code/frameworks/angular/package.json
MODIFIED:code/frameworks/html-webpack5/package.json
MODIFIED:code/frameworks/nextjs/package.json
MODIFIED:code/frameworks/preact-webpack5/package.json
MODIFIED:code/frameworks/react-vite/package.json
MODIFIED:code/frameworks/react-webpack5/package.json
MODIFIED:code/frameworks/server-webpack5/package.json
MODIFIED:code/frameworks/svelte-vite/package.json
MODIFIED:code/frameworks/vue-webpack5/package.json
MODIFIED:code/frameworks/vue3-vite/package.json
MODIFIED:code/frameworks/vue3-webpack5/package.json
MODIFIED:code/frameworks/web-components-vite/package.json
MODIFIED:code/frameworks/web-components-webpack5/package.json
MODIFIED:code/lib/api/package.json
DELETED:code/lib/api/shortcut.d.ts
DELETED:code/lib/api/shortcut.js
MODIFIED:code/lib/api/src/index.tsx
MODIFIED:code/lib/builder-manager/src/index.ts
MODIFIED:code/lib/builder-manager/src/utils/template.ts
MODIFIED:code/lib/builder-manager/templates/template.ejs
MODIFIED:code/lib/builder-vite/input/iframe.html
MODIFIED:code/lib/builder-vite/package.json
MODIFIED:code/lib/builder-vite/src/index.ts
MODIFIED:code/lib/builder-vite/src/optimizeDeps.ts
MODIFIED:code/lib/builder-vite/src/plugins/code-generator-plugin.ts
MODIFIED:code/lib/builder-vite/src/vite-config.ts
MODIFIED:code/lib/builder-webpack5/package.json
MODIFIED:code/lib/builder-webpack5/src/index.ts
MODIFIED:code/lib/builder-webpack5/src/presets/preview-preset.ts
MODIFIED:code/lib/builder-webpack5/src/preview/iframe-webpack.config.ts
RENAMED:code/lib/builder-webpack5/templates/preview.ejs
MODIFIED:code/lib/core-common/package.json
MODIFIED:code/lib/core-common/src/index.ts
MODIFIED:code/lib/core-common/src/presets.ts
DELETED:code/lib/core-common/src/utils/progress-reporting.ts
MODIFIED:code/lib/core-common/src/utils/template.ts
MODIFIED:code/lib/core-events/src/index.ts
MODIFIED:code/lib/core-server/package.json
MODIFIED:code/lib/core-server/src/build-dev.ts
DELETED:code/lib/core-server/src/core-presets.disabled-test.ts
MODIFIED:code/lib/core-server/src/dev-server.ts
MODIFIED:code/lib/core-server/src/index.ts
MODIFIED:code/lib/core-server/src/presets/common-preset.ts
MODIFIED:code/lib/core-server/src/utils/StoryIndexGenerator.ts
MODIFIED:code/lib/core-server/src/utils/get-builders.ts
MODIFIED:code/lib/core-server/src/utils/get-server-channel.ts
MODIFIED:code/lib/core-server/src/utils/open-in-browser.ts
MODIFIED:code/lib/core-server/src/utils/stories-json.test.ts
MODIFIED:code/lib/core-webpack/package.json
ADDED:code/lib/preview/README.md
ADDED:code/lib/preview/package.json
ADDED:code/lib/preview/scripts/generate-exports-file.ts
ADDED:code/lib/preview/src/globals.ts
ADDED:code/lib/preview/src/globals/definitions.ts
ADDED:code/lib/preview/src/globals/exports.ts
ADDED:code/lib/preview/src/globals/runtime.ts
ADDED:code/lib/preview/src/globals/types.ts
ADDED:code/lib/preview/src/modules/addons.ts
ADDED:code/lib/preview/src/modules/channel-postmessage.ts
ADDED:code/lib/preview/src/modules/channel-websocket.ts
ADDED:code/lib/preview/src/modules/channels.ts
ADDED:code/lib/preview/src/modules/client-api.ts
ADDED:code/lib/preview/src/modules/client-logger.ts
ADDED:code/lib/preview/src/modules/core-client.ts
ADDED:code/lib/preview/src/modules/core-events.ts
ADDED:code/lib/preview/src/modules/preview-web.ts
ADDED:code/lib/preview/src/modules/store.ts
ADDED:code/lib/preview/src/runtime.ts
ADDED:code/lib/preview/tsconfig.json
MODIFIED:code/lib/theming/package.json
MODIFIED:code/lib/types/package.json
MODIFIED:code/lib/types/src/modules/core-common.ts
MODIFIED:code/package.json
MODIFIED:code/presets/html-webpack/package.json
MODIFIED:code/presets/preact-webpack/package.json
MODIFIED:code/presets/react-webpack/package.json
MODIFIED:code/presets/server-webpack/package.json
MODIFIED:code/presets/vue-webpack/package.json
MODIFIED:code/presets/vue3-webpack/package.json
MODIFIED:code/presets/web-components-webpack/package.json
MODIFIED:code/renderers/react/package.json
MODIFIED:code/ui/components/src/Loader/Loader.tsx
MODIFIED:code/ui/components/src/index.ts
MODIFIED:code/ui/manager/scripts/generate-exports-file.ts
MODIFIED:code/ui/manager/src/components/panel/panel.tsx
MODIFIED:code/ui/manager/src/components/preview/preview.tsx
MODIFIED:code/ui/manager/src/components/preview/toolbar.tsx
MODIFIED:code/ui/manager/src/containers/menu.tsx
MODIFIED:code/ui/manager/src/globals/exports.ts
MODIFIED:code/ui/manager/src/runtime.ts
MODIFIED:code/ui/manager/src/settings/shortcuts.tsx
MODIFIED:code/yarn.lock
MODIFIED:scripts/package.json
MODIFIED:scripts/tasks/compile.ts
MODIFIED:scripts/yarn.lock"
storybookjs/storybook,Vitest: Implement add command for vitest addon,https://github.com/storybookjs/storybook/pull/28920,2024-08-19T13:50:34Z,2024-08-23T14:15:11Z,35,30,MERGED,6,268,5,"MODIFIED:code/addons/vitest/package.json
MODIFIED:code/addons/vitest/src/postinstall.ts
MODIFIED:code/core/src/preview-api/modules/store/csf/portable-stories.ts
MODIFIED:code/lib/cli-storybook/src/add.test.ts
MODIFIED:code/lib/cli-storybook/src/add.ts
MODIFIED:code/yarn.lock"
storybookjs/storybook,Automigrations: Fix typo storyStoryV7 -> storyStoreV7,https://github.com/storybookjs/storybook/pull/28260,2024-06-17T19:47:22Z,2024-06-18T04:36:10Z,0,1,MERGED,1,1,1,MODIFIED:code/lib/cli/src/autoblock/block-storystorev6.ts
storybookjs/storybook,Angular: Fix ng selector issue and dynamically show templates in stories,https://github.com/storybookjs/storybook/pull/15976,2021-09-03T08:53:47Z,2021-09-16T13:52:47Z,3,2,MERGED,8,112,29,"MODIFIED:app/angular/src/client/preview/angular-beta/ComputesTemplateFromComponent.test.ts
MODIFIED:app/angular/src/client/preview/angular-beta/ComputesTemplateFromComponent.ts
MODIFIED:examples/angular-cli/src/stories/basics/component-with-complex-selectors/__snapshots__/multiple-selector.component.stories.storyshot
MODIFIED:examples/angular-cli/src/stories/basics/component-with-complex-selectors/attribute-selector.component.ts
MODIFIED:examples/angular-cli/src/stories/basics/component-with-complex-selectors/class-selector.component.ts
MODIFIED:examples/angular-cli/src/stories/basics/component-with-complex-selectors/multiple-selector.component.stories.ts
MODIFIED:examples/angular-cli/src/stories/basics/component-with-complex-selectors/multiple-selector.component.ts
MODIFIED:examples/angular-cli/src/stories/core/styles/__snapshots__/story-styles.stories.storyshot"
storybookjs/storybook,Themes: Run postinstall in shell for windows,https://github.com/storybookjs/storybook/pull/24389,2023-10-05T14:05:47Z,2023-10-18T05:43:32Z,1,4,MERGED,1,14,7,MODIFIED:code/addons/themes/postinstall.js
storybookjs/storybook,Automigration: Fix wrap-require automigration for common js main.js files,https://github.com/storybookjs/storybook/pull/23644,2023-07-28T07:49:58Z,2023-07-28T13:56:50Z,0,1,MERGED,3,199,1,"MODIFIED:code/lib/cli/src/automigrate/fixes/wrap-require.ts
MODIFIED:code/lib/csf-tools/src/ConfigFile.test.ts
MODIFIED:code/lib/csf-tools/src/ConfigFile.ts"
storybookjs/storybook,Clarify use of .babelrc in typescript instructions,https://github.com/storybookjs/storybook/pull/18649,2022-07-07T02:24:31Z,2022-07-07T06:31:07Z,1,4,MERGED,2,16,15,"MODIFIED:docs/configure/overview.md
MODIFIED:docs/snippets/common/storybook-ts-config-babelrc.js.mdx"
storybookjs/storybook,CLI: Remove unsupported frameworks/renderers and improve builder detection,https://github.com/storybookjs/storybook/pull/22492,2023-05-10T09:04:01Z,2023-05-11T12:54:34Z,10,11,MERGED,28,42,518,"MODIFIED:.spelling
MODIFIED:code/.eslintrc.js
MODIFIED:code/addons/links/package.json
MODIFIED:code/addons/storyshots-core/README.md
MODIFIED:code/addons/storyshots-core/package.json
MODIFIED:code/addons/storyshots-core/src/frameworks/SupportedFramework.ts
DELETED:code/addons/storyshots-core/src/frameworks/rax/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/rax/renderTree.ts
DELETED:code/addons/storyshots-core/src/frameworks/riot/loader.ts
DELETED:code/addons/storyshots-core/src/frameworks/riot/renderTree.ts
MODIFIED:code/addons/storyshots-core/src/typings.d.ts
MODIFIED:code/lib/cli/src/automigrate/fixes/new-frameworks.test.ts
DELETED:code/lib/cli/src/detect-webpack.ts
MODIFIED:code/lib/cli/src/detect.test.ts
MODIFIED:code/lib/cli/src/detect.ts
DELETED:code/lib/cli/src/generators/AURELIA/index.ts
DELETED:code/lib/cli/src/generators/MARIONETTE/index.ts
DELETED:code/lib/cli/src/generators/MARKO/index.ts
DELETED:code/lib/cli/src/generators/MITHRIL/index.ts
DELETED:code/lib/cli/src/generators/RAX/index.ts
DELETED:code/lib/cli/src/generators/RIOT/index.ts
MODIFIED:code/lib/cli/src/initiate.ts
MODIFIED:code/lib/cli/src/project_types.ts
MODIFIED:code/lib/cli/src/sandbox-templates.ts
MODIFIED:code/lib/core-common/src/utils/get-storybook-info.ts
MODIFIED:code/lib/postinstall/src/frameworks.ts
MODIFIED:docs/addons/integration-catalog.md
MODIFIED:docs/frameworks.js"
storybookjs/storybook,Build: Regen lockfile,https://github.com/storybookjs/storybook/pull/17283,2022-01-19T10:29:32Z,2022-01-21T10:32:15Z,10,14,MERGED,43,5052,7466,"MODIFIED:.babelrc.js
MODIFIED:.eslintrc.js
MODIFIED:addons/docs/package.json
MODIFIED:addons/docs/register.js
MODIFIED:addons/docs/src/frameworks/angular/angular-properties.test.ts
MODIFIED:addons/docs/src/frameworks/react/react-properties.test.ts
MODIFIED:addons/docs/src/frameworks/svelte/extractArgTypes.test.ts
MODIFIED:addons/docs/src/frameworks/svelte/extractArgTypes.ts
MODIFIED:addons/docs/src/frameworks/web-components/web-components-properties.test.ts
MODIFIED:addons/interactions/src/components/AccountForm/AccountForm.tsx
MODIFIED:addons/jest/src/components/Panel.tsx
MODIFIED:addons/storyshots/storyshots-core/src/api/snapshotsTestsTemplate.ts
MODIFIED:app/angular/src/builders/build-storybook/index.spec.ts
MODIFIED:app/angular/src/builders/start-storybook/index.spec.ts
MODIFIED:app/angular/src/server/framework-preset-angular-cli.test.ts
MODIFIED:app/ember/src/server/framework-preset-babel-ember.ts
MODIFIED:app/preact/src/server/framework-preset-preact.ts
MODIFIED:app/react/package.json
MODIFIED:app/react/src/server/framework-preset-react.ts
MODIFIED:app/server/src/lib/compiler/json-to-csf-compiler.test.ts
MODIFIED:app/vue3/package.json
MODIFIED:app/vue3/src/client/preview/render.ts
MODIFIED:examples/angular-cli/jest.addon-config.js
MODIFIED:examples/angular-cli/package.json
MODIFIED:examples/cra-kitchen-sink/package.json
MODIFIED:examples/cra-ts-kitchen-sink/src/stories/docgen-tests/types/prop-types.js
MODIFIED:examples/official-storybook/package.json
MODIFIED:examples/official-storybook/stories/core/events.stories.js
MODIFIED:examples/react-ts/package.json
MODIFIED:examples/standalone-preview/package.json
MODIFIED:examples/web-components-kitchen-sink/package.json
MODIFIED:lib/cli/bin/index.js
MODIFIED:lib/cli/src/upgrade.test.ts
MODIFIED:lib/codemod/src/transforms/__tests__/transforms.tests.js
MODIFIED:lib/core-server/src/__snapshots__/cra-ts-essentials_preview-dev-posix
MODIFIED:lib/core-server/src/__snapshots__/cra-ts-essentials_preview-prod-posix
MODIFIED:lib/postinstall/src/codemods.test.ts
MODIFIED:lib/preview-web/src/PreviewWeb.test.ts
MODIFIED:lib/router/package.json
MODIFIED:lib/ui/src/components/layout/desktop.stories.tsx
MODIFIED:lib/ui/src/components/layout/mobile.stories.tsx
MODIFIED:package.json
MODIFIED:yarn.lock"
storybookjs/storybook,Addon Measure: Deactivate when switching to Docs mode,https://github.com/storybookjs/storybook/pull/21602,2023-03-14T15:30:30Z,2023-05-09T15:46:54Z,0,3,MERGED,1,2,2,MODIFIED:code/addons/measure/src/withMeasure.ts
storybookjs/storybook,Correct minor grammar error,https://github.com/storybookjs/storybook/pull/16156,2021-09-24T17:56:06Z,2021-10-02T00:55:28Z,3,1,MERGED,1,1,1,MODIFIED:docs/writing-stories/naming-components-and-hierarchy.md
storybookjs/storybook,Docs: Adds MDX video callout,https://github.com/storybookjs/storybook/pull/23444,2023-07-13T18:11:12Z,2023-07-14T01:01:05Z,1,2,MERGED,1,2,0,MODIFIED:docs/writing-docs/mdx.md
storybookjs/storybook,Chore: (Embed documentation) Fix Typo,https://github.com/storybookjs/storybook/pull/21817,2023-03-29T18:35:38Z,2023-03-29T19:30:13Z,0,1,MERGED,1,1,1,MODIFIED:docs/sharing/embed.md
storybookjs/storybook,Fix prepare bundle on Windows,https://github.com/storybookjs/storybook/pull/19243,2022-09-24T13:31:13Z,2022-10-04T18:04:47Z,3,5,MERGED,1,3,2,MODIFIED:scripts/prepare/bundle.ts
